ParkName,UnitCode,ParkType,Region,State,Year,Month,RecreationVisits,NonRecreationVisits,RecreationHours,NonRecreationHours,ConcessionerLodging,ConcessionerCamping,TentCampers,RVCampers,Backcountry,NonRecreationOvernightStays,MiscellaneousOvernightStays,ParkNameTotal,UnitCodeTotal,ParkTypeTotal,RegionTotal,StateTotal,YearTotal,RecreationVisitsTotal,NonRecreationVisitsTotal,RecreationHoursTotal,NonRecreationHoursTotal,ConcessionerLodgingTotal,ConcessionerCampingTotal,TentCampersTotal,RVCampersTotal,BackcountryTotal,NonRecreationOvernightStaysTotal,MiscellaneousOvernightStaysTotal
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2022,10,"81,787",0,"598,217",0,0,0,0,98,0,0,0,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2022,"912,283",60,"6,775,408","13,200",0,0,0,"9,030",0,795,615
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2022,11,"61,800",0,"458,070",0,0,0,0,412,0,0,165,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2022,"912,283",60,"6,775,408","13,200",0,0,0,"9,030",0,795,615
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2022,12,"45,970",0,"347,248",0,0,0,0,972,0,0,0,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2022,"912,283",60,"6,775,408","13,200",0,0,0,"9,030",0,795,615
Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,2022,1,"2,528",0,"5,056",0,0,0,0,0,0,0,0,Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,2022,"60,109",0,"120,218",0,0,0,0,0,0,0,0
Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,2022,2,"3,450",0,"6,900",0,0,0,0,0,0,0,0,Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,2022,"60,109",0,"120,218",0,0,0,0,0,0,0,0
Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,2022,3,"11,014",0,"22,028",0,0,0,0,0,0,0,0,Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,2022,"60,109",0,"120,218",0,0,0,0,0,0,0,0
Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,2022,4,"6,164",0,"12,327",0,0,0,0,0,0,0,0,Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,2022,"60,109",0,"120,218",0,0,0,0,0,0,0,0
Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,2022,5,"6,956",0,"13,912",0,0,0,0,0,0,0,0,Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,2022,"60,109",0,"120,218",0,0,0,0,0,0,0,0
Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,2022,6,"4,765",0,"9,530",0,0,0,0,0,0,0,0,Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,2022,"60,109",0,"120,218",0,0,0,0,0,0,0,0
Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,2022,7,"4,798",0,"9,596",0,0,0,0,0,0,0,0,Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,2022,"60,109",0,"120,218",0,0,0,0,0,0,0,0
Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,2022,8,"2,856",0,"5,712",0,0,0,0,0,0,0,0,Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,2022,"60,109",0,"120,218",0,0,0,0,0,0,0,0
Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,2022,9,"3,106",0,"6,213",0,0,0,0,0,0,0,0,Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,2022,"60,109",0,"120,218",0,0,0,0,0,0,0,0
Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,2022,10,"4,833",0,"9,666",0,0,0,0,0,0,0,0,Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,2022,"60,109",0,"120,218",0,0,0,0,0,0,0,0
Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,2022,11,"5,316",0,"10,632",0,0,0,0,0,0,0,0,Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,2022,"60,109",0,"120,218",0,0,0,0,0,0,0,0
Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,2022,12,"4,323",0,"8,646",0,0,0,0,0,0,0,0,Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,2022,"60,109",0,"120,218",0,0,0,0,0,0,0,0
Andrew Johnson NHS,ANJO,National Historic Site,Southeast ,TN,2022,1,"3,252",0,"1,188",0,0,0,0,0,0,0,0,Andrew Johnson NHS,ANJO,National Historic Site,Southeast ,TN,2022,"52,873",0,"25,382",0,0,0,0,0,0,0,0
Andrew Johnson NHS,ANJO,National Historic Site,Southeast ,TN,2022,2,"3,767",0,"1,570",0,0,0,0,0,0,0,0,Andrew Johnson NHS,ANJO,National Historic Site,Southeast ,TN,2022,"52,873",0,"25,382",0,0,0,0,0,0,0,0
Andrew Johnson NHS,ANJO,National Historic Site,Southeast ,TN,2022,3,"3,354",0,"1,734",0,0,0,0,0,0,0,0,Andrew Johnson NHS,ANJO,National Historic Site,Southeast ,TN,2022,"52,873",0,"25,382",0,0,0,0,0,0,0,0
Andrew Johnson NHS,ANJO,National Historic Site,Southeast ,TN,2022,4,"3,270",0,"1,708",0,0,0,0,0,0,0,0,Andrew Johnson NHS,ANJO,National Historic Site,Southeast ,TN,2022,"52,873",0,"25,382",0,0,0,0,0,0,0,0
Andrew Johnson NHS,ANJO,National Historic Site,Southeast ,TN,2022,5,"6,572",0,"3,043",0,0,0,0,0,0,0,0,Andrew Johnson NHS,ANJO,National Historic Site,Southeast ,TN,2022,"52,873",0,"25,382",0,0,0,0,0,0,0,0
Andrew Johnson NHS,ANJO,National Historic Site,Southeast ,TN,2022,6,"5,429",0,"2,786",0,0,0,0,0,0,0,0,Andrew Johnson NHS,ANJO,National Historic Site,Southeast ,TN,2022,"52,873",0,"25,382",0,0,0,0,0,0,0,0
Andrew Johnson NHS,ANJO,National Historic Site,Southeast ,TN,2022,7,"4,933",0,"2,617",0,0,0,0,0,0,0,0,Andrew Johnson NHS,ANJO,National Historic Site,Southeast ,TN,2022,"52,873",0,"25,382",0,0,0,0,0,0,0,0
Andrew Johnson NHS,ANJO,National Historic Site,Southeast ,TN,2022,8,"4,369",0,"2,207",0,0,0,0,0,0,0,0,Andrew Johnson NHS,ANJO,National Historic Site,Southeast ,TN,2022,"52,873",0,"25,382",0,0,0,0,0,0,0,0
Andrew Johnson NHS,ANJO,National Historic Site,Southeast ,TN,2022,9,"4,943",0,"2,398",0,0,0,0,0,0,0,0,Andrew Johnson NHS,ANJO,National Historic Site,Southeast ,TN,2022,"52,873",0,"25,382",0,0,0,0,0,0,0,0
Andrew Johnson NHS,ANJO,National Historic Site,Southeast ,TN,2022,10,"5,123",0,"2,723",0,0,0,0,0,0,0,0,Andrew Johnson NHS,ANJO,National Historic Site,Southeast ,TN,2022,"52,873",0,"25,382",0,0,0,0,0,0,0,0
Andrew Johnson NHS,ANJO,National Historic Site,Southeast ,TN,2022,11,"3,811",0,"1,817",0,0,0,0,0,0,0,0,Andrew Johnson NHS,ANJO,National Historic Site,Southeast ,TN,2022,"52,873",0,"25,382",0,0,0,0,0,0,0,0
Andrew Johnson NHS,ANJO,National Historic Site,Southeast ,TN,2022,12,"4,050",0,"1,591",0,0,0,0,0,0,0,0,Andrew Johnson NHS,ANJO,National Historic Site,Southeast ,TN,2022,"52,873",0,"25,382",0,0,0,0,0,0,0,0
Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2022,1,0,0,0,0,0,0,0,0,0,0,0,Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2022,179,78,"9,633","12,726",0,0,0,0,419,609,0
Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2022,2,0,0,0,0,0,0,0,0,0,0,0,Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2022,179,78,"9,633","12,726",0,0,0,0,419,609,0
Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2022,3,0,0,0,0,0,0,0,0,0,0,0,Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2022,179,78,"9,633","12,726",0,0,0,0,419,609,0
Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2022,4,0,0,0,0,0,0,0,0,0,0,0,Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2022,179,78,"9,633","12,726",0,0,0,0,419,609,0
Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2022,5,54,35,"5,578",35,0,0,0,0,260,465,0,Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2022,179,78,"9,633","12,726",0,0,0,0,419,609,0
Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2022,6,11,1,397,1,0,0,0,0,16,4,0,Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2022,179,78,"9,633","12,726",0,0,0,0,419,609,0
Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2022,7,72,9,"2,704",9,0,0,0,0,110,30,0,Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2022,179,78,"9,633","12,726",0,0,0,0,419,609,0
Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2022,8,24,12,168,12,0,0,0,0,0,0,0,Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2022,179,78,"9,633","12,726",0,0,0,0,419,609,0
Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2022,9,16,18,552,18,0,0,0,0,22,74,0,Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2022,179,78,"9,633","12,726",0,0,0,0,419,609,0
Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2022,10,2,3,234,3,0,0,0,0,11,36,0,Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2022,179,78,"9,633","12,726",0,0,0,0,419,609,0
Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2022,11,0,0,0,0,0,0,0,0,0,0,0,Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2022,179,78,"9,633","12,726",0,0,0,0,419,609,0
Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2022,12,0,0,0,0,0,0,0,0,0,0,0,Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2022,179,78,"9,633","12,726",0,0,0,0,419,609,0
Antietam NB,ANTI,National Battlefield,National Capital ,MD,2022,1,"1,435",0,"2,870",0,0,0,0,0,0,0,0,Antietam NB,ANTI,National Battlefield,National Capital ,MD,2022,"115,619",0,"240,414",0,0,0,0,0,0,0,321
Antietam NB,ANTI,National Battlefield,National Capital ,MD,2022,2,"2,771",0,"5,541",0,0,0,0,0,0,0,0,Antietam NB,ANTI,National Battlefield,National Capital ,MD,2022,"115,619",0,"240,414",0,0,0,0,0,0,0,321
Antietam NB,ANTI,National Battlefield,National Capital ,MD,2022,3,"6,523",0,"13,525",0,0,0,0,0,0,0,16,Antietam NB,ANTI,National Battlefield,National Capital ,MD,2022,"115,619",0,"240,414",0,0,0,0,0,0,0,321
Antietam NB,ANTI,National Battlefield,National Capital ,MD,2022,4,"11,837",0,"24,844",0,0,0,0,0,0,0,39,Antietam NB,ANTI,National Battlefield,National Capital ,MD,2022,"115,619",0,"240,414",0,0,0,0,0,0,0,321
Antietam NB,ANTI,National Battlefield,National Capital ,MD,2022,5,"13,972",0,"29,444",0,0,0,0,0,0,0,50,Antietam NB,ANTI,National Battlefield,National Capital ,MD,2022,"115,619",0,"240,414",0,0,0,0,0,0,0,321
Antietam NB,ANTI,National Battlefield,National Capital ,MD,2022,6,"13,411",0,"27,931",0,0,0,0,0,0,0,37,Antietam NB,ANTI,National Battlefield,National Capital ,MD,2022,"115,619",0,"240,414",0,0,0,0,0,0,0,321
Antietam NB,ANTI,National Battlefield,National Capital ,MD,2022,7,"13,952",0,"28,385",0,0,0,0,0,0,0,16,Antietam NB,ANTI,National Battlefield,National Capital ,MD,2022,"115,619",0,"240,414",0,0,0,0,0,0,0,321
Antietam NB,ANTI,National Battlefield,National Capital ,MD,2022,8,"11,854",0,"24,368",0,0,0,0,0,0,0,22,Antietam NB,ANTI,National Battlefield,National Capital ,MD,2022,"115,619",0,"240,414",0,0,0,0,0,0,0,321
Antietam NB,ANTI,National Battlefield,National Capital ,MD,2022,9,"13,945",0,"29,331",0,0,0,0,0,0,0,48,Antietam NB,ANTI,National Battlefield,National Capital ,MD,2022,"115,619",0,"240,414",0,0,0,0,0,0,0,321
Antietam NB,ANTI,National Battlefield,National Capital ,MD,2022,10,"15,181",0,"31,709",0,0,0,0,0,0,0,60,Antietam NB,ANTI,National Battlefield,National Capital ,MD,2022,"115,619",0,"240,414",0,0,0,0,0,0,0,321
Antietam NB,ANTI,National Battlefield,National Capital ,MD,2022,11,"7,181",0,"15,351",0,0,0,0,0,0,0,33,Antietam NB,ANTI,National Battlefield,National Capital ,MD,2022,"115,619",0,"240,414",0,0,0,0,0,0,0,321
Antietam NB,ANTI,National Battlefield,National Capital ,MD,2022,12,"3,557",0,"7,115",0,0,0,0,0,0,0,0,Antietam NB,ANTI,National Battlefield,National Capital ,MD,2022,"115,619",0,"240,414",0,0,0,0,0,0,0,321
Apostle Islands NL,APIS,National Lakeshore,Midwest ,WI,2022,1,"3,943",0,"5,530",0,0,0,0,0,0,0,0,Apostle Islands NL,APIS,National Lakeshore,Midwest ,WI,2022,"254,952",0,"844,620",0,0,0,0,0,"13,273",0,"3,420"
Apostle Islands NL,APIS,National Lakeshore,Midwest ,WI,2022,2,"4,933",0,"7,688",0,0,0,0,0,0,0,0,Apostle Islands NL,APIS,National Lakeshore,Midwest ,WI,2022,"254,952",0,"844,620",0,0,0,0,0,"13,273",0,"3,420"
Apostle Islands NL,APIS,National Lakeshore,Midwest ,WI,2022,3,"3,956",0,"5,535",0,0,0,0,0,0,0,0,Apostle Islands NL,APIS,National Lakeshore,Midwest ,WI,2022,"254,952",0,"844,620",0,0,0,0,0,"13,273",0,"3,420"
Apostle Islands NL,APIS,National Lakeshore,Midwest ,WI,2022,4,"4,456",0,"6,352",0,0,0,0,0,36,0,0,Apostle Islands NL,APIS,National Lakeshore,Midwest ,WI,2022,"254,952",0,"844,620",0,0,0,0,0,"13,273",0,"3,420"
Apostle Islands NL,APIS,National Lakeshore,Midwest ,WI,2022,5,"14,980",0,"34,675",0,0,0,0,0,192,0,0,Apostle Islands NL,APIS,National Lakeshore,Midwest ,WI,2022,"254,952",0,"844,620",0,0,0,0,0,"13,273",0,"3,420"
Apostle Islands NL,APIS,National Lakeshore,Midwest ,WI,2022,6,"36,570",0,"119,838",0,0,0,0,0,"2,168",0,68,Apostle Islands NL,APIS,National Lakeshore,Midwest ,WI,2022,"254,952",0,"844,620",0,0,0,0,0,"13,273",0,"3,420"
Apostle Islands NL,APIS,National Lakeshore,Midwest ,WI,2022,7,"64,711",0,"259,893",0,0,0,0,0,"5,393",0,"1,248",Apostle Islands NL,APIS,National Lakeshore,Midwest ,WI,2022,"254,952",0,"844,620",0,0,0,0,0,"13,273",0,"3,420"
Apostle Islands NL,APIS,National Lakeshore,Midwest ,WI,2022,8,"61,946",0,"244,217",0,0,0,0,0,"4,268",0,"1,824",Apostle Islands NL,APIS,National Lakeshore,Midwest ,WI,2022,"254,952",0,"844,620",0,0,0,0,0,"13,273",0,"3,420"
Apostle Islands NL,APIS,National Lakeshore,Midwest ,WI,2022,9,"34,720",0,"105,834",0,0,0,0,0,"1,153",0,280,Apostle Islands NL,APIS,National Lakeshore,Midwest ,WI,2022,"254,952",0,"844,620",0,0,0,0,0,"13,273",0,"3,420"
Apostle Islands NL,APIS,National Lakeshore,Midwest ,WI,2022,10,"19,142",0,"45,543",0,0,0,0,0,61,0,0,Apostle Islands NL,APIS,National Lakeshore,Midwest ,WI,2022,"254,952",0,"844,620",0,0,0,0,0,"13,273",0,"3,420"
Apostle Islands NL,APIS,National Lakeshore,Midwest ,WI,2022,11,"3,128",0,"6,257",0,0,0,0,0,0,0,0,Apostle Islands NL,APIS,National Lakeshore,Midwest ,WI,2022,"254,952",0,"844,620",0,0,0,0,0,"13,273",0,"3,420"
Apostle Islands NL,APIS,National Lakeshore,Midwest ,WI,2022,12,"2,467",0,"3,258",0,0,0,0,0,2,0,0,Apostle Islands NL,APIS,National Lakeshore,Midwest ,WI,2022,"254,952",0,"844,620",0,0,0,0,0,"13,273",0,"3,420"
Appomattox Court House NHP,APCO,National Historical Park,Northeast ,VA,2022,1,915,0,"1,329",0,0,0,0,0,0,0,0,Appomattox Court House NHP,APCO,National Historical Park,Northeast ,VA,2022,"83,483",0,"121,246",0,0,0,0,0,0,0,0
Appomattox Court House NHP,APCO,National Historical Park,Northeast ,VA,2022,2,"2,351",0,"3,414",0,0,0,0,0,0,0,0,Appomattox Court House NHP,APCO,National Historical Park,Northeast ,VA,2022,"83,483",0,"121,246",0,0,0,0,0,0,0,0
Appomattox Court House NHP,APCO,National Historical Park,Northeast ,VA,2022,3,"5,027",0,"7,302",0,0,0,0,0,0,0,0,Appomattox Court House NHP,APCO,National Historical Park,Northeast ,VA,2022,"83,483",0,"121,246",0,0,0,0,0,0,0,0
Appomattox Court House NHP,APCO,National Historical Park,Northeast ,VA,2022,4,"12,360",0,"17,951",0,0,0,0,0,0,0,0,Appomattox Court House NHP,APCO,National Historical Park,Northeast ,VA,2022,"83,483",0,"121,246",0,0,0,0,0,0,0,0
Appomattox Court House NHP,APCO,National Historical Park,Northeast ,VA,2022,5,"9,888",0,"14,361",0,0,0,0,0,0,0,0,Appomattox Court House NHP,APCO,National Historical Park,Northeast ,VA,2022,"83,483",0,"121,246",0,0,0,0,0,0,0,0
Appomattox Court House NHP,APCO,National Historical Park,Northeast ,VA,2022,6,"11,437",0,"16,610",0,0,0,0,0,0,0,0,Appomattox Court House NHP,APCO,National Historical Park,Northeast ,VA,2022,"83,483",0,"121,246",0,0,0,0,0,0,0,0
Appomattox Court House NHP,APCO,National Historical Park,Northeast ,VA,2022,7,"10,852",0,"15,761",0,0,0,0,0,0,0,0,Appomattox Court House NHP,APCO,National Historical Park,Northeast ,VA,2022,"83,483",0,"121,246",0,0,0,0,0,0,0,0
Appomattox Court House NHP,APCO,National Historical Park,Northeast ,VA,2022,8,"7,764",0,"11,276",0,0,0,0,0,0,0,0,Appomattox Court House NHP,APCO,National Historical Park,Northeast ,VA,2022,"83,483",0,"121,246",0,0,0,0,0,0,0,0
Appomattox Court House NHP,APCO,National Historical Park,Northeast ,VA,2022,9,"8,454",0,"12,278",0,0,0,0,0,0,0,0,Appomattox Court House NHP,APCO,National Historical Park,Northeast ,VA,2022,"83,483",0,"121,246",0,0,0,0,0,0,0,0
Appomattox Court House NHP,APCO,National Historical Park,Northeast ,VA,2022,10,"8,029",0,"11,661",0,0,0,0,0,0,0,0,Appomattox Court House NHP,APCO,National Historical Park,Northeast ,VA,2022,"83,483",0,"121,246",0,0,0,0,0,0,0,0
Appomattox Court House NHP,APCO,National Historical Park,Northeast ,VA,2022,11,"4,045",0,"5,874",0,0,0,0,0,0,0,0,Appomattox Court House NHP,APCO,National Historical Park,Northeast ,VA,2022,"83,483",0,"121,246",0,0,0,0,0,0,0,0
Appomattox Court House NHP,APCO,National Historical Park,Northeast ,VA,2022,12,"2,361",0,"3,429",0,0,0,0,0,0,0,0,Appomattox Court House NHP,APCO,National Historical Park,Northeast ,VA,2022,"83,483",0,"121,246",0,0,0,0,0,0,0,0
Arches NP,ARCH,National Park,Intermountain ,UT,2022,1,"40,621",0,"144,789",0,0,0,430,526,0,0,0,Arches NP,ARCH,National Park,Intermountain ,UT,2022,"1,460,652",0,"5,413,594",0,0,0,"14,913","20,216",272,0,"7,585"
Arches NP,ARCH,National Park,Intermountain ,UT,2022,2,"51,568",0,"168,389",0,0,0,257,302,11,0,0,Arches NP,ARCH,National Park,Intermountain ,UT,2022,"1,460,652",0,"5,413,594",0,0,0,"14,913","20,216",272,0,"7,585"
Arches NP,ARCH,National Park,Intermountain ,UT,2022,3,"141,866",0,"463,840",0,0,0,645,575,36,0,337,Arches NP,ARCH,National Park,Intermountain ,UT,2022,"1,460,652",0,"5,413,594",0,0,0,"14,913","20,216",272,0,"7,585"
Arches NP,ARCH,National Park,Intermountain ,UT,2022,4,"148,996",0,"616,374",0,0,0,"1,852","3,559",61,0,"1,586",Arches NP,ARCH,National Park,Intermountain ,UT,2022,"1,460,652",0,"5,413,594",0,0,0,"14,913","20,216",272,0,"7,585"
Arches NP,ARCH,National Park,Intermountain ,UT,2022,5,"172,114",0,"633,420",0,0,0,"1,355","2,252",92,0,"1,179",Arches NP,ARCH,National Park,Intermountain ,UT,2022,"1,460,652",0,"5,413,594",0,0,0,"14,913","20,216",272,0,"7,585"
Arches NP,ARCH,National Park,Intermountain ,UT,2022,6,"171,859",0,"625,563",0,0,0,"1,966","1,844",11,0,762,Arches NP,ARCH,National Park,Intermountain ,UT,2022,"1,460,652",0,"5,413,594",0,0,0,"14,913","20,216",272,0,"7,585"
Arches NP,ARCH,National Park,Intermountain ,UT,2022,7,"158,925",0,"597,413",0,0,0,"1,906","2,138",21,0,961,Arches NP,ARCH,National Park,Intermountain ,UT,2022,"1,460,652",0,"5,413,594",0,0,0,"14,913","20,216",272,0,"7,585"
Arches NP,ARCH,National Park,Intermountain ,UT,2022,8,"142,790",0,"539,406",0,0,0,"1,696","2,314",14,0,603,Arches NP,ARCH,National Park,Intermountain ,UT,2022,"1,460,652",0,"5,413,594",0,0,0,"14,913","20,216",272,0,"7,585"
Arches NP,ARCH,National Park,Intermountain ,UT,2022,9,"158,728",0,"590,489",0,0,0,"1,539","2,379",8,0,837,Arches NP,ARCH,National Park,Intermountain ,UT,2022,"1,460,652",0,"5,413,594",0,0,0,"14,913","20,216",272,0,"7,585"
Arches NP,ARCH,National Park,Intermountain ,UT,2022,10,"146,986",0,"540,749",0,0,0,"1,332","1,956",11,0,859,Arches NP,ARCH,National Park,Intermountain ,UT,2022,"1,460,652",0,"5,413,594",0,0,0,"14,913","20,216",272,0,"7,585"
Arches NP,ARCH,National Park,Intermountain ,UT,2022,11,"83,239",0,"349,432",0,0,0,"1,690","1,999",5,0,461,Arches NP,ARCH,National Park,Intermountain ,UT,2022,"1,460,652",0,"5,413,594",0,0,0,"14,913","20,216",272,0,"7,585"
Arches NP,ARCH,National Park,Intermountain ,UT,2022,12,"42,960",0,"143,730",0,0,0,245,372,2,0,0,Arches NP,ARCH,National Park,Intermountain ,UT,2022,"1,460,652",0,"5,413,594",0,0,0,"14,913","20,216",272,0,"7,585"
Arkansas Post NMEM,ARPO,National Memorial,Midwest ,AR,2022,1,"1,231",0,"1,846",0,0,0,0,0,0,0,0,Arkansas Post NMEM,ARPO,National Memorial,Midwest ,AR,2022,"22,791",0,"34,183",0,0,0,0,0,0,0,0
Arkansas Post NMEM,ARPO,National Memorial,Midwest ,AR,2022,2,"1,243",0,"1,865",0,0,0,0,0,0,0,0,Arkansas Post NMEM,ARPO,National Memorial,Midwest ,AR,2022,"22,791",0,"34,183",0,0,0,0,0,0,0,0
Arkansas Post NMEM,ARPO,National Memorial,Midwest ,AR,2022,3,"2,165",0,"3,248",0,0,0,0,0,0,0,0,Arkansas Post NMEM,ARPO,National Memorial,Midwest ,AR,2022,"22,791",0,"34,183",0,0,0,0,0,0,0,0
Arkansas Post NMEM,ARPO,National Memorial,Midwest ,AR,2022,4,"2,258",0,"3,386",0,0,0,0,0,0,0,0,Arkansas Post NMEM,ARPO,National Memorial,Midwest ,AR,2022,"22,791",0,"34,183",0,0,0,0,0,0,0,0
Arkansas Post NMEM,ARPO,National Memorial,Midwest ,AR,2022,5,"3,032",0,"4,549",0,0,0,0,0,0,0,0,Arkansas Post NMEM,ARPO,National Memorial,Midwest ,AR,2022,"22,791",0,"34,183",0,0,0,0,0,0,0,0
Arkansas Post NMEM,ARPO,National Memorial,Midwest ,AR,2022,6,"3,418",0,"5,126",0,0,0,0,0,0,0,0,Arkansas Post NMEM,ARPO,National Memorial,Midwest ,AR,2022,"22,791",0,"34,183",0,0,0,0,0,0,0,0
Arkansas Post NMEM,ARPO,National Memorial,Midwest ,AR,2022,7,"1,718",0,"2,576",0,0,0,0,0,0,0,0,Arkansas Post NMEM,ARPO,National Memorial,Midwest ,AR,2022,"22,791",0,"34,183",0,0,0,0,0,0,0,0
Arkansas Post NMEM,ARPO,National Memorial,Midwest ,AR,2022,8,"2,468",0,"3,701",0,0,0,0,0,0,0,0,Arkansas Post NMEM,ARPO,National Memorial,Midwest ,AR,2022,"22,791",0,"34,183",0,0,0,0,0,0,0,0
Arkansas Post NMEM,ARPO,National Memorial,Midwest ,AR,2022,9,"1,403",0,"2,104",0,0,0,0,0,0,0,0,Arkansas Post NMEM,ARPO,National Memorial,Midwest ,AR,2022,"22,791",0,"34,183",0,0,0,0,0,0,0,0
Arkansas Post NMEM,ARPO,National Memorial,Midwest ,AR,2022,10,"1,665",0,"2,498",0,0,0,0,0,0,0,0,Arkansas Post NMEM,ARPO,National Memorial,Midwest ,AR,2022,"22,791",0,"34,183",0,0,0,0,0,0,0,0
Arkansas Post NMEM,ARPO,National Memorial,Midwest ,AR,2022,11,"1,081",0,"1,621",0,0,0,0,0,0,0,0,Arkansas Post NMEM,ARPO,National Memorial,Midwest ,AR,2022,"22,791",0,"34,183",0,0,0,0,0,0,0,0
Arkansas Post NMEM,ARPO,National Memorial,Midwest ,AR,2022,12,"1,109",0,"1,663",0,0,0,0,0,0,0,0,Arkansas Post NMEM,ARPO,National Memorial,Midwest ,AR,2022,"22,791",0,"34,183",0,0,0,0,0,0,0,0
Arlington House The R.E. Lee MEM,ARHO,National Memorial,National Capital ,VA,2022,1,794,0,397,0,0,0,0,0,0,0,0,Arlington House The R.E. Lee MEM,ARHO,National Memorial,National Capital ,VA,2022,"306,686",0,"153,343",0,0,0,0,0,0,0,0
Arlington House The R.E. Lee MEM,ARHO,National Memorial,National Capital ,VA,2022,2,"3,864",0,"1,932",0,0,0,0,0,0,0,0,Arlington House The R.E. Lee MEM,ARHO,National Memorial,National Capital ,VA,2022,"306,686",0,"153,343",0,0,0,0,0,0,0,0
Arlington House The R.E. Lee MEM,ARHO,National Memorial,National Capital ,VA,2022,3,"26,514",0,"13,257",0,0,0,0,0,0,0,0,Arlington House The R.E. Lee MEM,ARHO,National Memorial,National Capital ,VA,2022,"306,686",0,"153,343",0,0,0,0,0,0,0,0
Arlington House The R.E. Lee MEM,ARHO,National Memorial,National Capital ,VA,2022,4,"41,264",0,"20,632",0,0,0,0,0,0,0,0,Arlington House The R.E. Lee MEM,ARHO,National Memorial,National Capital ,VA,2022,"306,686",0,"153,343",0,0,0,0,0,0,0,0
Arlington House The R.E. Lee MEM,ARHO,National Memorial,National Capital ,VA,2022,5,"41,217",0,"20,608",0,0,0,0,0,0,0,0,Arlington House The R.E. Lee MEM,ARHO,National Memorial,National Capital ,VA,2022,"306,686",0,"153,343",0,0,0,0,0,0,0,0
Arlington House The R.E. Lee MEM,ARHO,National Memorial,National Capital ,VA,2022,6,"51,784",0,"25,892",0,0,0,0,0,0,0,0,Arlington House The R.E. Lee MEM,ARHO,National Memorial,National Capital ,VA,2022,"306,686",0,"153,343",0,0,0,0,0,0,0,0
